id,household_id,family_id,tax_unit_index,member_count,dependent_count,dependents_under_6,dependents_6_to_16,dependents_age_17,dependents_age_18,dependents_19_to_23_student,weight,wages,interest_income,dividend_income,capital_gains,investment_income,social_security,unemployment,children,married,age_head,state_fips,source_taxable_income,agi
8021102,80211,0,2,1,0,0,0,0,0,0,1719.89,40000.0,6.0,0.0,0.0,6.0,0.0,2744.0,0,0,54,6,28900.0,42750.0
8021103,80211,0,3,1,0,0,0,0,0,0,1719.89,40000.0,300.0,0.0,0.0,300.0,0.0,0.0,0,0,53,6,26450.0,40300.0
8021201,80212,1,1,2,0,0,0,0,0,0,2117.56,103000.0,96.0,0.0,0.0,96.0,0.0,0.0,0,1,49,6,75396.0,103096.0
8021202,80212,2,2,2,0,0,0,0,0,0,2184.46,59000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,47,6,31300.0,59000.0
8021203,80212,3,3,3,1,0,0,1,0,0,2184.46,100000.0,100.0,0.0,0.0,100.0,0.0,0.0,0,1,45,6,72400.0,100100.0
8021204,80212,1,4,1,0,0,0,0,0,0,2521.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,80,6,0.0,0.0
8021301,80213,1,1,2,0,0,0,0,0,0,4021.03,98000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,55,6,70300.0,98000.0
8021401,80214,1,1,2,0,0,0,0,0,0,3375.1,170000.0,971.0,50.0,0.0,1021.0,0.0,0.0,0,1,62,6,142321.0,171021.0
8021701,80217,0,1,1,0,0,0,0,0,0,1753.55,22000.0,0.0,0.0,0.0,0.0,0.0,1500.0,0,0,56,6,9650.0,23500.0
8021901,80219,0,1,1,0,0,0,0,0,0,3038.46,0.0,0.0,0.0,0.0,0.0,10800.0,0.0,0,0,64,6,0.0,0.0
8021902,80219,0,2,1,0,0,0,0,0,0,3038.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,69,6,0.0,0.0
8022001,80220,0,1,1,0,0,0,0,0,0,4202.6,58000.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,60,6,44151.0,58001.0
8022002,80220,0,2,1,0,0,0,0,0,0,4892.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,37,6,0.0,0.0
8022101,80221,1,1,3,2,0,2,0,0,0,2504.3,62000.0,176.0,0.0,0.0,176.0,0.0,0.0,2,0,36,6,41376.0,62176.0
8022301,80223,1,1,2,0,0,0,0,0,0,1726.42,0.0,0.0,0.0,0.0,0.0,31968.0,0.0,0,1,69,6,0.0,0.0
8022401,80224,1,1,1,0,0,0,0,0,0,4247.49,94000.0,821.0,370.0,0.0,1191.0,0.0,0.0,0,0,48,6,81341.0,95191.0
8022402,80224,1,2,1,1,0,0,0,0,0,5502.19,70000.0,2.0,0.0,0.0,2.0,0.0,0.0,0,0,19,6,56152.0,70002.0
8022403,80224,1,3,1,1,0,0,0,0,0,5733.43,110000.0,2.0,0.0,0.0,2.0,0.0,0.0,0,0,22,6,96152.0,110002.0
8022501,80225,0,1,1,0,0,0,0,0,0,3135.11,0.0,0.0,0.0,0.0,0.0,30588.0,0.0,0,0,68,6,28400.0,0.0
8022502,80225,0,2,1,0,0,0,0,0,0,3135.11,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,54,6,66150.0,80000.0
8022701,80227,0,1,1,0,0,0,0,0,0,2034.77,34000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,6,20150.0,34000.0
8023101,80231,0,1,1,0,0,0,0,0,0,1714.68,65000.0,251.0,0.0,0.0,251.0,0.0,0.0,0,0,68,6,44303.0,65251.0
8023401,80234,0,1,1,0,0,0,0,0,0,4577.77,62000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,49,6,48150.0,62000.0
8023402,80234,0,2,1,0,0,0,0,0,0,4577.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,34,6,0.0,0.0
8023501,80235,1,1,2,1,0,1,0,0,0,2975.74,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,39,6,0.0,5000.0
8023601,80236,1,1,2,0,0,0,0,0,0,2498.09,35000.0,0.0,0.0,0.0,0.0,31128.0,0.0,0,1,53,6,18879.0,35000.0
8023602,80236,1,2,1,0,0,0,0,0,0,1627.73,0.0,0.0,0.0,0.0,0.0,31928.0,0.0,0,0,80,6,0.0,0.0
8023603,80236,1,3,1,0,0,0,0,0,0,1861.26,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,6,26150.0,40000.0
8023701,80237,0,1,1,0,0,0,0,0,0,4069.39,0.0,451.0,27.0,0.0,478.0,0.0,0.0,0,0,52,6,172237.0,478.0
8023801,80238,1,1,3,1,1,0,0,0,0,2338.81,55000.0,182.0,0.0,0.0,182.0,0.0,0.0,1,1,28,6,27482.0,55182.0
8023901,80239,0,1,1,0,0,0,0,0,0,1921.08,0.0,0.0,0.0,0.0,0.0,5784.0,0.0,0,0,41,6,0.0,0.0
8024101,80241,1,1,4,3,2,1,0,0,0,4359.5,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,31,6,0.0,20000.0
8024102,80241,0,2,1,0,0,0,0,0,0,4359.5,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,31,6,6150.0,20000.0
8024301,80243,1,1,2,0,0,0,0,0,0,2280.35,0.0,45021.0,0.0,0.0,45021.0,0.0,0.0,0,1,59,6,134858.0,45021.0
8024401,80244,1,1,2,0,0,0,0,0,0,1801.61,12264.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,54,6,0.0,12264.0
8024402,80244,1,2,1,0,0,0,0,0,0,1802.9,16800.0,16.0,0.0,0.0,16.0,0.0,0.0,0,0,27,6,2966.0,16816.0
8024403,80244,1,3,1,0,0,0,0,0,0,1900.21,29000.0,14.0,0.0,0.0,14.0,0.0,0.0,0,0,30,6,15164.0,29014.0
8024404,80244,1,4,1,1,0,0,0,0,0,2483.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,6,0.0,0.0
8024405,80244,1,5,1,1,0,0,0,0,1,2231.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19,6,0.0,0.0
8024601,80246,0,1,1,0,0,0,0,0,0,1802.29,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,58,6,0.0,1.0
8024701,80247,1,1,3,1,1,0,0,0,0,2068.59,56000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,37,6,28300.0,56000.0
8024801,80248,1,1,3,2,0,2,0,0,0,2835.55,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,38,6,11150.0,25000.0
8024802,80248,0,2,1,0,0,0,0,0,0,2835.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,35,6,0.0,0.0
8024901,80249,0,1,1,0,0,0,0,0,0,1951.31,30000.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,40,6,16151.0,30001.0
8025001,80250,1,1,5,3,1,2,0,0,0,1890.56,102000.0,3.0,0.0,0.0,3.0,0.0,0.0,3,1,45,6,111477.0,102003.0
8025301,80253,0,1,1,0,0,0,0,0,0,2341.04,19000.0,3.0,0.0,0.0,3.0,0.0,0.0,0,0,22,6,5153.0,19003.0
8025601,80256,1,1,1,0,0,0,0,0,0,2049.33,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,43,6,46150.0,60000.0
8025602,80256,1,2,1,0,0,0,0,0,0,1810.36,0.0,0.0,0.0,0.0,0.0,37896.0,0.0,0,0,77,6,0.0,0.0
8025603,80256,0,3,1,0,0,0,0,0,0,1982.78,43200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,37,6,29350.0,43200.0
8025701,80257,0,1,1,0,0,0,0,0,0,2222.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,60,6,7507.0,0.0
8026601,80266,1,1,5,3,0,3,0,0,0,5740.01,70000.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,27,6,42300.0,70000.0
8026701,80267,1,1,3,2,2,0,0,0,0,2338.81,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,28,6,0.0,2400.0
8026702,80267,0,2,1,0,0,0,0,0,0,2338.81,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,27,6,22150.0,36000.0
8026703,80267,0,3,1,0,0,0,0,0,0,2795.2,70000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0,0,22,6,57150.0,71000.0
8026801,80268,1,1,1,0,0,0,0,0,0,2027.05,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19,6,0.0,6000.0
8026802,80268,1,2,1,0,0,0,0,0,0,4618.98,0.0,561.0,0.0,0.0,561.0,0.0,0.0,0,0,56,6,0.0,561.0
8027201,80272,1,1,5,4,0,1,3,0,0,2709.92,76000.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,31,6,62151.0,76001.0
8027202,80272,0,2,1,0,0,0,0,0,0,2709.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,31,6,0.0,0.0
8027301,80273,1,1,2,0,0,0,0,0,0,2373.9,25000.0,20.0,0.0,0.0,20.0,0.0,0.0,0,1,59,6,0.0,25020.0
8027302,80273,1,2,1,1,0,0,0,0,1,2432.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,6,0.0,0.0
8027401,80274,1,1,2,0,0,0,0,0,0,2347.89,0.0,7222.0,0.0,0.0,7222.0,0.0,0.0,0,1,58,6,108466.0,7222.0
8027501,80275,1,1,2,1,0,1,0,0,0,2255.47,8040.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,49,6,0.0,8040.0
8027502,80275,0,2,1,0,0,0,0,0,0,2724.5,2195.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,38,6,0.0,2195.0
8027503,80275,0,3,1,0,0,0,0,0,0,2670.86,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,31,6,0.0,3600.0
8027601,80276,1,1,3,2,0,1,0,1,0,2332.97,0.0,8000.0,0.0,0.0,8000.0,0.0,0.0,1,0,48,6,8347.0,8000.0
8027701,80277,0,1,1,0,0,0,0,0,0,2258.95,0.0,0.0,0.0,0.0,0.0,9179.0,0.0,0,0,78,6,0.0,0.0
8027801,80278,1,1,1,0,0,0,0,0,0,2146.06,29000.0,51.0,0.0,0.0,51.0,0.0,0.0,0,0,51,6,15201.0,29051.0
8027802,80278,2,2,2,2,1,0,0,0,0,3544.98,4800.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,21,6,0.0,4800.0
8027803,80278,1,3,1,0,0,0,0,0,0,2966.17,49000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,26,6,35150.0,49000.0
8027804,80278,1,4,1,0,0,0,0,0,0,2295.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,80,6,0.0,0.0
8027901,80279,1,1,1,0,0,0,0,0,0,2805.06,12264.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,27,6,0.0,12264.0
8027902,80279,1,2,1,0,0,0,0,0,0,2781.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,28,6,0.0,0.0
8027903,80279,1,3,1,1,0,0,0,0,0,2970.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21,6,0.0,0.0
8027904,80279,1,4,1,0,0,0,0,0,0,2781.98,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,52,6,1150.0,15000.0
8028001,80280,1,1,1,0,0,0,0,0,0,2392.0,10080.0,10.0,0.0,0.0,10.0,7979.0,0.0,0,0,65,6,0.0,10090.0
8028002,80280,1,2,1,0,0,0,0,0,0,2577.32,25000.0,8.0,0.0,0.0,8.0,0.0,0.0,0,0,28,6,11158.0,25008.0
8028003,80280,1,3,1,0,0,0,0,0,0,3015.39,19000.0,7.0,0.0,0.0,7.0,0.0,0.0,0,0,65,6,3307.0,19007.0
8028101,80281,0,1,1,0,0,0,0,0,0,2406.59,0.0,1.0,0.0,0.0,1.0,2400.0,0.0,0,0,85,6,0.0,1.0
8028201,80282,1,1,2,0,0,0,0,0,0,2456.84,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,61,6,0.0,20000.0
8028401,80284,1,1,1,0,0,0,0,0,0,2459.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,56,6,0.0,0.0
8028402,80284,1,2,1,1,0,0,0,0,0,3673.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,23,6,0.0,0.0
8028403,80284,1,3,1,0,0,0,0,0,0,2646.14,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,31,6,26150.0,40000.0
8028601,80286,1,1,5,3,0,3,0,0,0,3032.31,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,43,6,7300.0,35000.0
8028602,80286,1,2,1,1,0,0,0,0,0,2970.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21,6,0.0,0.0
8029301,80293,0,1,1,0,0,0,0,0,0,2572.61,90000.0,501.0,0.0,0.0,501.0,0.0,0.0,0,0,50,6,76651.0,90501.0
8029401,80294,1,1,2,0,0,0,0,0,0,2597.29,17002.0,0.0,0.0,0.0,0.0,0.0,5600.0,0,1,51,6,0.0,22602.0
8029402,80294,1,2,1,1,0,0,0,0,0,2621.73,18000.0,0.0,0.0,0.0,0.0,0.0,3760.0,0,0,21,6,7910.0,21760.0
8029403,80294,1,3,1,1,0,0,0,0,0,2777.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19,6,0.0,0.0
8029501,80295,1,1,2,0,0,0,0,0,0,2597.29,65000.0,0.0,0.0,0.0,0.0,0.0,4400.0,0,1,52,6,41700.0,69400.0
8029502,80295,1,2,1,1,0,0,0,0,0,2777.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19,6,0.0,0.0
8029503,80295,1,3,1,1,0,0,0,0,0,2777.31,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19,6,26150.0,40000.0
8029601,80296,1,1,1,0,0,0,0,0,0,2406.18,16000.0,60.0,0.0,0.0,60.0,0.0,0.0,0,0,51,6,0.0,16060.0
8029602,80296,1,2,1,1,0,0,0,0,1,2979.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19,6,0.0,0.0
8029603,80296,1,3,1,0,0,0,0,0,0,2407.9,53000.0,100.0,0.0,0.0,100.0,0.0,0.0,0,0,28,6,39250.0,53100.0
8029701,80297,1,1,3,1,0,1,0,0,0,2334.55,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,29,6,12300.0,40000.0
8029801,80298,0,1,1,0,0,0,0,0,0,2442.95,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0,0,54,6,3798.0,10.0
8029901,80299,1,1,2,0,0,0,0,0,0,2154.2,16000.0,108.0,0.0,0.0,108.0,12414.0,0.0,0,1,66,6,0.0,16108.0
8030001,80300,1,1,3,2,0,2,0,0,0,2436.38,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41,6,0.0,6000.0
8030002,80300,0,2,1,0,0,0,0,0,0,2436.38,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,41,6,0.0,12000.0
8030101,80301,1,1,3,2,0,2,0,0,0,2397.1,85000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41,6,64200.0,85000.0
8030201,80302,1,1,2,0,0,0,0,0,0,2296.91,123000.0,23.0,3.0,0.0,26.0,0.0,0.0,0,1,29,6,95326.0,123026.0
8030202,80302,0,2,1,0,0,0,0,0,0,4374.12,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,6,66150.0,80000.0
8030301,80303,1,1,6,4,1,3,0,0,0,2392.45,204000.0,900.0,0.0,0.0,900.0,0.0,0.0,4,1,39,6,177200.0,204900.0
8030401,80304,0,1,1,0,0,0,0,0,0,2426.57,240000.0,10.0,0.0,0.0,10.0,0.0,162.0,0,0,58,6,226322.0,240172.0
8030501,80305,1,1,3,2,1,1,0,0,0,2397.1,38000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,44,6,17200.0,38000.0
8030601,80306,1,1,2,0,0,0,0,0,0,2451.29,82000.0,30040.0,0.0,0.0,30040.0,0.0,5987.0,0,1,48,6,90327.0,118027.0
8030701,80307,1,1,2,1,1,0,0,0,0,3643.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,31,6,0.0,0.0
8030702,80307,1,2,1,0,0,0,0,0,0,3299.48,0.0,0.0,0.0,0.0,0.0,4589.0,0.0,0,0,65,6,0.0,0.0
8030703,80307,0,3,1,0,0,0,0,0,0,3643.7,31200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,37,6,17350.0,31200.0
8030801,80308,1,1,5,3,2,1,0,0,0,3440.62,88000.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,37,6,60300.0,88000.0
8030901,80309,1,1,1,0,0,0,0,0,0,2692.36,1099999.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,37,6,1064499.0,1099999.0
8030902,80309,1,2,1,0,0,0,0,0,0,2538.86,1099999.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,39,6,1086149.0,1099999.0
8030903,80309,0,3,1,0,0,0,0,0,0,2692.36,73000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,37,6,59150.0,73000.0
8030904,80309,1,4,1,0,0,0,0,0,0,2172.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,34,6,0.0,0.0
8031001,80310,1,1,3,2,0,2,0,0,0,2981.04,0.0,0.0,0.0,0.0,0.0,23579.0,0.0,2,0,41,6,0.0,0.0
8031101,80311,1,1,3,2,0,1,0,1,0,2794.83,130000.0,20.0,0.0,0.0,20.0,58628.0,0.0,1,0,54,6,109220.0,130020.0
8031102,80311,1,2,1,1,0,0,0,0,0,3278.59,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,22,6,2150.0,16000.0
8031103,80311,1,3,1,1,0,0,0,0,0,3278.59,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,6,1150.0,15000.0
8031401,80314,1,1,5,3,1,2,0,0,0,2826.64,332400.0,2030.0,0.0,0.0,2030.0,0.0,0.0,3,1,45,6,300190.0,334430.0
8031501,80315,1,1,5,3,0,3,0,0,0,3117.09,190000.0,4302.0,0.0,0.0,4302.0,0.0,3900.0,3,1,50,6,170502.0,198202.0
8031502,80315,1,2,1,0,0,0,0,0,0,4283.25,80000.0,525.0,0.0,0.0,525.0,0.0,0.0,0,0,40,6,59988.0,80525.0
8031503,80315,2,3,2,0,0,0,0,0,0,3146.18,0.0,0.0,0.0,0.0,0.0,12958.0,0.0,0,1,80,6,0.0,0.0
8031601,80316,1,1,7,5,0,5,0,0,0,2313.47,92645.0,190.0,1300.0,0.0,1490.0,0.0,0.0,5,1,16,6,30533.0,94135.0
8031701,80317,0,1,1,0,0,0,0,0,0,1527.64,47000.0,850.0,0.0,0.0,850.0,0.0,0.0,0,0,39,6,34000.0,47850.0
8031801,80318,0,1,1,0,0,0,0,0,0,5078.21,55000.0,3000.0,0.0,0.0,3000.0,0.0,0.0,0,0,31,6,44150.0,58000.0
8031901,80319,1,1,3,1,0,0,0,1,0,1972.33,89000.0,11.0,0.0,0.0,11.0,0.0,0.0,0,1,51,6,161311.0,89011.0
8031902,80319,1,2,1,1,0,0,0,0,1,2504.45,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,22,6,0.0,1.0
8031903,80319,1,3,1,1,0,0,0,0,1,2504.45,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0,0,20,6,0.0,5.0
8032001,80320,1,1,4,2,0,1,0,1,0,2329.9,255000.0,21506.0,0.0,0.0,21506.0,0.0,0.0,1,1,51,6,246194.0,276506.0
8032101,80321,1,1,1,0,0,0,0,0,0,1980.94,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,58,6,4200.0,25000.0
8032102,80321,1,2,1,0,0,0,0,0,0,2655.94,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,38,6,6150.0,20000.0
8032103,80321,1,3,1,1,0,0,0,0,0,2529.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21,6,0.0,0.0
8032104,80321,1,4,1,1,0,0,0,0,0,1999.58,52000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,23,6,38150.0,52000.0
8032201,80322,1,1,1,0,0,0,0,0,0,1723.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,53,6,3790.0,0.0
8032202,80322,1,2,1,0,0,0,0,0,0,2281.76,50000.0,10.0,0.0,0.0,10.0,0.0,0.0,0,0,28,6,36160.0,50010.0
8032203,80322,1,3,1,0,0,0,0,0,0,1953.63,56000.0,10.0,0.0,0.0,10.0,0.0,0.0,0,0,24,6,42160.0,56010.0
8032301,80323,1,1,2,1,0,1,0,0,0,2312.73,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,41,6,24200.0,45000.0
8032401,80324,1,1,2,0,0,0,0,0,0,2417.54,187200.0,1.0,0.0,0.0,1.0,25680.0,0.0,0,1,67,6,178329.0,187201.0
8032402,80324,1,2,1,0,0,0,0,0,0,7750.68,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,42,6,22150.0,36000.0
8032501,80325,1,1,1,0,0,0,0,0,0,2490.31,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,27,6,45882.0,60000.0
8032502,80325,1,2,1,0,0,0,0,0,0,2837.43,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,39,6,36150.0,50000.0
8032601,80326,1,1,2,0,0,0,0,0,0,1812.95,52000.0,300.0,0.0,0.0,300.0,4332.0,0.0,0,1,64,6,26782.0,52300.0
8033101,80331,1,1,7,6,0,6,0,0,0,3398.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,33,6,0.0,0.0
8033201,80332,0,1,1,0,0,0,0,0,0,3662.42,0.0,400.0,8200.0,0.0,8600.0,21179.0,0.0,0,0,85,6,0.0,8600.0
8033401,80334,1,1,1,1,0,0,0,0,1,2346.97,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,22,6,0.0,8000.0
8033402,80334,1,2,2,1,0,0,0,1,0,1848.31,17000.0,0.0,0.0,0.0,0.0,0.0,9720.0,0,0,18,6,5920.0,26720.0
8033501,80335,1,1,2,1,0,1,0,0,0,2239.01,36452.0,401.0,0.0,0.0,401.0,0.0,0.0,1,0,30,6,16053.0,36853.0
8033601,80336,1,1,2,1,0,0,0,1,0,2495.34,31200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24,6,17350.0,31200.0
8033602,80336,2,2,2,0,0,0,0,0,0,2009.24,60000.0,505.0,0.0,0.0,505.0,0.0,0.0,0,1,51,6,32805.0,60505.0
8033701,80337,0,1,1,0,0,0,0,0,0,4579.41,49000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,42,6,35150.0,49000.0
8033801,80338,1,1,1,0,0,0,0,0,0,5189.16,0.0,182.0,4000.0,0.0,4182.0,9240.0,0.0,0,0,26,6,24104.0,4182.0
8033802,80338,1,2,1,0,0,0,0,0,0,3751.01,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,74,6,9300.0,25000.0
8033901,80339,1,1,2,0,0,0,0,0,0,1898.65,78000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,59,6,50300.0,78000.0
8034001,80340,1,1,2,0,0,0,0,0,0,2055.68,0.0,500.0,0.0,0.0,500.0,3096.0,0.0,0,1,63,6,69032.0,500.0
8034002,80340,2,2,2,0,0,0,0,0,0,1957.45,0.0,0.0,0.0,0.0,0.0,33600.0,0.0,0,1,80,6,0.0,0.0
8034003,80340,3,3,2,1,1,0,0,0,0,2641.85,46000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,27,6,25200.0,46000.0
8034101,80341,0,1,1,0,0,0,0,0,0,4405.56,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,56,6,0.0,12000.0
8034201,80342,1,1,5,4,0,4,0,0,0,1643.94,0.0,0.0,0.0,0.0,0.0,30696.0,0.0,4,0,68,6,0.0,0.0
8034202,80342,1,2,1,0,0,0,0,0,0,1501.63,0.0,0.0,0.0,0.0,0.0,14604.0,0.0,0,0,85,6,0.0,0.0
8034301,80343,1,1,3,1,1,0,0,0,0,3905.77,14400.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,37,6,0.0,14400.0
8034401,80344,1,1,4,3,1,2,0,0,0,5037.79,33000.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,30,6,19150.0,33000.0
8034402,80344,0,2,1,0,0,0,0,0,0,5037.79,3000.0,0.0,0.0,0.0,0.0,24000.0,0.0,0,0,33,6,0.0,3000.0
8034501,80345,1,1,2,0,0,0,0,0,0,2776.23,178000.0,6900.0,3000.0,5000.0,14900.0,0.0,0.0,0,1,62,6,161200.0,192900.0
8034601,80346,1,1,2,0,0,0,0,0,0,1987.14,82000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,44,6,54300.0,82000.0
8034602,80346,1,2,1,1,0,0,0,0,1,2178.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19,6,0.0,0.0
8034701,80347,1,1,1,0,0,0,0,0,0,2029.63,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,44,6,28800.0,40000.0
8034702,80347,1,2,1,0,0,0,0,0,0,1899.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24,6,0.0,0.0
8034703,80347,1,3,1,1,0,0,0,0,1,2200.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19,6,0.0,0.0
8034901,80349,1,1,4,2,0,2,0,0,0,2526.9,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,30,6,72300.0,100000.0
8035001,80350,1,1,2,0,0,0,0,0,0,2199.18,134000.0,4882.0,1625.0,0.0,6507.0,0.0,0.0,0,1,54,6,112807.0,140507.0
8035101,80351,1,1,4,4,0,4,0,0,0,2119.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,15,6,0.0,0.0
8035102,80351,2,2,2,0,0,0,0,0,0,2178.24,16125.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,42,6,0.0,16125.0
8035201,80352,0,1,1,0,0,0,0,0,0,2113.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,34,6,14198.0,0.0
8035202,80352,2,2,3,2,0,2,0,0,0,2015.56,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,33,6,19200.0,40000.0
8035801,80358,1,1,4,3,0,3,0,0,0,2406.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,33,6,0.0,0.0
8035802,80358,0,2,1,0,0,0,0,0,0,2406.56,52000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,33,6,38150.0,52000.0
8035901,80359,0,1,1,0,0,0,0,0,0,3033.23,0.0,0.0,0.0,0.0,0.0,14579.0,0.0,0,0,32,6,0.0,0.0
8036001,80360,1,1,3,1,1,0,0,0,0,2872.98,82000.0,1126.0,0.0,0.0,1126.0,0.0,10640.0,1,1,27,6,66066.0,93766.0
8036101,80361,1,1,3,2,0,1,0,1,0,2454.25,20000.0,0.0,0.0,0.0,0.0,0.0,9600.0,1,0,62,6,15800.0,29600.0
8036201,80362,1,1,2,0,0,0,0,0,0,2027.99,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,71,6,0.0,30000.0
8036301,80363,1,1,2,0,0,0,0,0,0,2440.06,73000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,29,6,41410.0,73000.0
