date,variable,value,estimate_type
2034,sl_government_c_gi,4434.0,projected
2035,sl_government_c_gi,4573.5,projected
2036,sl_government_c_gi,4715.3,projected
2023,sl_government_c_gi_pct_change,6.092,actual
2024,sl_government_c_gi_pct_change,6.062,actual
2025,sl_government_c_gi_pct_change,4.831,projected
2026,sl_government_c_gi_pct_change,4.288,projected
2027,sl_government_c_gi_pct_change,3.727,projected
2028,sl_government_c_gi_pct_change,3.487,projected
2029,sl_government_c_gi_pct_change,3.389,projected
2030,sl_government_c_gi_pct_change,3.279,projected
2031,sl_government_c_gi_pct_change,3.275,projected
2032,sl_government_c_gi_pct_change,3.318,projected
2033,sl_government_c_gi_pct_change,3.277,projected
2034,sl_government_c_gi_pct_change,3.216,projected
2035,sl_government_c_gi_pct_change,3.146,projected
2036,sl_government_c_gi_pct_change,3.1,projected
2023,treasury_bill_rate_3mo,4.757,actual
2024,treasury_bill_rate_3mo,5.187,actual
2025,treasury_bill_rate_3mo,4.234,projected
2026,treasury_bill_rate_3mo,3.432,projected
2027,treasury_bill_rate_3mo,3.259,projected
2028,treasury_bill_rate_3mo,3.223,projected
2029,treasury_bill_rate_3mo,3.201,projected
2030,treasury_bill_rate_3mo,3.186,projected
2031,treasury_bill_rate_3mo,3.176,projected
2032,treasury_bill_rate_3mo,3.152,projected
2033,treasury_bill_rate_3mo,3.135,projected
2034,treasury_bill_rate_3mo,3.125,projected
2035,treasury_bill_rate_3mo,3.119,projected
2036,treasury_bill_rate_3mo,3.116,projected
2023,treasury_note_rate_10yr,3.805,actual
2024,treasury_note_rate_10yr,4.247,actual
2025,treasury_note_rate_10yr,4.338,projected
2026,treasury_note_rate_10yr,4.098,projected
2027,treasury_note_rate_10yr,4.234,projected
2028,treasury_note_rate_10yr,4.294,projected
2029,treasury_note_rate_10yr,4.324,projected
2030,treasury_note_rate_10yr,4.34,projected
2031,treasury_note_rate_10yr,4.349,projected
2032,treasury_note_rate_10yr,4.357,projected
2033,treasury_note_rate_10yr,4.365,projected
2034,treasury_note_rate_10yr,4.372,projected
2035,treasury_note_rate_10yr,4.38,projected
2036,treasury_note_rate_10yr,4.386,projected
2023,unemployment_rate,3.575,actual
2024,unemployment_rate,3.95,actual
2025,unemployment_rate,4.175,projected
2026,unemployment_rate,4.55,projected
2027,unemployment_rate,4.545,projected
2028,unemployment_rate,4.496,projected
2029,unemployment_rate,4.41,projected
2030,unemployment_rate,4.316,projected
2031,unemployment_rate,4.283,projected
2032,unemployment_rate,4.26,projected
2033,unemployment_rate,4.24,projected
2034,unemployment_rate,4.219,projected
2035,unemployment_rate,4.198,projected
2036,unemployment_rate,4.177,projected
2023,wages_and_salaries,11570.8,actual
2024,wages_and_salaries,12224.5,actual
2025,wages_and_salaries,12860.7,projected
2026,wages_and_salaries,13405.0,projected
2027,wages_and_salaries,13990.2,projected
2028,wages_and_salaries,14574.7,projected
2029,wages_and_salaries,15159.9,projected
2030,wages_and_salaries,15760.5,projected
2031,wages_and_salaries,16371.4,projected
2032,wages_and_salaries,16990.0,projected
2033,wages_and_salaries,17621.9,projected
2034,wages_and_salaries,18273.8,projected
2035,wages_and_salaries,18948.2,projected
2036,wages_and_salaries,19649.6,projected
2023,wages_and_salaries_share_of_gdp,42.2,actual
2024,wages_and_salaries_share_of_gdp,42.2,actual
2025,wages_and_salaries_share_of_gdp,42.4,projected
2026,wages_and_salaries_share_of_gdp,42.0,projected
2027,wages_and_salaries_share_of_gdp,42.0,projected
2028,wages_and_salaries_share_of_gdp,42.0,projected
2029,wages_and_salaries_share_of_gdp,42.1,projected
2030,wages_and_salaries_share_of_gdp,42.2,projected
2031,wages_and_salaries_share_of_gdp,42.2,projected
2032,wages_and_salaries_share_of_gdp,42.2,projected
2033,wages_and_salaries_share_of_gdp,42.2,projected
2034,wages_and_salaries_share_of_gdp,42.1,projected
2035,wages_and_salaries_share_of_gdp,42.1,projected
2036,wages_and_salaries_share_of_gdp,42.1,projected
