date,variable,value
FY2030,proj_mand_pbgc_timing_adj,-4.549
FY2031,proj_mand_pbgc_timing_adj,-4.728
FY2032,proj_mand_pbgc_timing_adj,-4.922
FY2033,proj_mand_pbgc_timing_adj,-5.258
FY2034,proj_mand_pbgc_timing_adj,-5.515
FY2035,proj_mand_pbgc_timing_adj,-5.647
FY2024,proj_mand_premium_tax_credits_timing_adj,121.647
FY2025,proj_mand_premium_tax_credits_timing_adj,135.526
FY2026,proj_mand_premium_tax_credits_timing_adj,114.913
FY2027,proj_mand_premium_tax_credits_timing_adj,119.228
FY2028,proj_mand_premium_tax_credits_timing_adj,122.17
FY2029,proj_mand_premium_tax_credits_timing_adj,125.261
FY2030,proj_mand_premium_tax_credits_timing_adj,128.088
FY2031,proj_mand_premium_tax_credits_timing_adj,133.188
FY2032,proj_mand_premium_tax_credits_timing_adj,139.426
FY2033,proj_mand_premium_tax_credits_timing_adj,147.642
FY2034,proj_mand_premium_tax_credits_timing_adj,138.581
FY2035,proj_mand_premium_tax_credits_timing_adj,155.193
FY2024,proj_mand_retire_civilian_timing_adj,127.869
FY2025,proj_mand_retire_civilian_timing_adj,130.882
FY2026,proj_mand_retire_civilian_timing_adj,135.645
FY2027,proj_mand_retire_civilian_timing_adj,140.051
FY2028,proj_mand_retire_civilian_timing_adj,143.697
FY2029,proj_mand_retire_civilian_timing_adj,147.756
FY2030,proj_mand_retire_civilian_timing_adj,152.107
FY2031,proj_mand_retire_civilian_timing_adj,156.498
FY2032,proj_mand_retire_civilian_timing_adj,162.173
FY2033,proj_mand_retire_civilian_timing_adj,168.05
FY2034,proj_mand_retire_civilian_timing_adj,172.445
FY2035,proj_mand_retire_civilian_timing_adj,177.165
FY2024,proj_mand_retire_military_timing_adj,77.96
FY2025,proj_mand_retire_military_timing_adj,80.3
FY2026,proj_mand_retire_military_timing_adj,83.3
FY2027,proj_mand_retire_military_timing_adj,86.0
FY2028,proj_mand_retire_military_timing_adj,88.5
FY2029,proj_mand_retire_military_timing_adj,90.8
FY2030,proj_mand_retire_military_timing_adj,93.2
FY2031,proj_mand_retire_military_timing_adj,95.7
FY2032,proj_mand_retire_military_timing_adj,98.2
FY2033,proj_mand_retire_military_timing_adj,100.9
FY2034,proj_mand_retire_military_timing_adj,103.69999999999999
FY2035,proj_mand_retire_military_timing_adj,106.3
FY2024,proj_mand_retirement_timing_adj,205.829
FY2025,proj_mand_retirement_timing_adj,211.18200000000002
FY2026,proj_mand_retirement_timing_adj,218.945
FY2027,proj_mand_retirement_timing_adj,226.051
FY2028,proj_mand_retirement_timing_adj,232.197
FY2029,proj_mand_retirement_timing_adj,238.55599999999998
FY2030,proj_mand_retirement_timing_adj,245.30700000000002
FY2031,proj_mand_retirement_timing_adj,252.19799999999998
FY2032,proj_mand_retirement_timing_adj,260.373
FY2033,proj_mand_retirement_timing_adj,268.95000000000005
FY2034,proj_mand_retirement_timing_adj,276.145
FY2035,proj_mand_retirement_timing_adj,283.465
FY2024,proj_mand_snap_timing_adj,106.753
FY2025,proj_mand_snap_timing_adj,109.635
FY2026,proj_mand_snap_timing_adj,107.348
FY2027,proj_mand_snap_timing_adj,110.291
FY2028,proj_mand_snap_timing_adj,110.633
FY2029,proj_mand_snap_timing_adj,110.823
FY2030,proj_mand_snap_timing_adj,111.12
FY2031,proj_mand_snap_timing_adj,111.522
FY2032,proj_mand_snap_timing_adj,114.841
FY2033,proj_mand_snap_timing_adj,115.347
FY2034,proj_mand_snap_timing_adj,115.784
FY2035,proj_mand_snap_timing_adj,116.32
FY2025,proj_mand_social_security_gdp_share,5.216685810345019
FY2026,proj_mand_social_security_gdp_share,5.309995668657914
FY2024,proj_mand_social_security_timing_adj,1454.424
FY2025,proj_mand_social_security_timing_adj,1572.108
FY2026,proj_mand_social_security_timing_adj,1664.223
FY2027,proj_mand_social_security_timing_adj,1760.878
FY2028,proj_mand_social_security_timing_adj,1865.222
FY2029,proj_mand_social_security_timing_adj,1967.5059999999999
FY2030,proj_mand_social_security_timing_adj,2071.613
FY2031,proj_mand_social_security_timing_adj,2179.337
FY2032,proj_mand_social_security_timing_adj,2288.683
FY2033,proj_mand_social_security_timing_adj,2399.465
FY2034,proj_mand_social_security_timing_adj,2510.5969999999998
FY2035,proj_mand_social_security_timing_adj,2623.808
FY2024,proj_mand_ss_di_timing_adj,154.104
FY2025,proj_mand_ss_di_timing_adj,160.835
FY2026,proj_mand_ss_di_timing_adj,171.013
FY2027,proj_mand_ss_di_timing_adj,181.336
FY2028,proj_mand_ss_di_timing_adj,188.665
FY2029,proj_mand_ss_di_timing_adj,196.397
FY2030,proj_mand_ss_di_timing_adj,203.228
FY2031,proj_mand_ss_di_timing_adj,210.858
FY2032,proj_mand_ss_di_timing_adj,218.687
FY2033,proj_mand_ss_di_timing_adj,227.219
FY2034,proj_mand_ss_di_timing_adj,236.546
FY2035,proj_mand_ss_di_timing_adj,246.671
FY2024,proj_mand_ss_oasi_timing_adj,1300.32
FY2025,proj_mand_ss_oasi_timing_adj,1411.273
FY2026,proj_mand_ss_oasi_timing_adj,1493.21
FY2027,proj_mand_ss_oasi_timing_adj,1579.542
FY2028,proj_mand_ss_oasi_timing_adj,1676.557
FY2029,proj_mand_ss_oasi_timing_adj,1771.109
FY2030,proj_mand_ss_oasi_timing_adj,1868.385
FY2031,proj_mand_ss_oasi_timing_adj,1968.479
FY2032,proj_mand_ss_oasi_timing_adj,2069.996
FY2033,proj_mand_ss_oasi_timing_adj,2172.246
FY2034,proj_mand_ss_oasi_timing_adj,2274.051
FY2035,proj_mand_ss_oasi_timing_adj,2377.137
FY2024,proj_mand_ssi_timing_adj,62.355999999999995
FY2025,proj_mand_ssi_timing_adj,64.87
FY2026,proj_mand_ssi_timing_adj,66.63
FY2027,proj_mand_ssi_timing_adj,68.64
FY2028,proj_mand_ssi_timing_adj,70.711
FY2029,proj_mand_ssi_timing_adj,72.839
FY2030,proj_mand_ssi_timing_adj,75.12
FY2031,proj_mand_ssi_timing_adj,77.4
FY2032,proj_mand_ssi_timing_adj,79.68
FY2033,proj_mand_ssi_timing_adj,81.984
FY2034,proj_mand_ssi_timing_adj,84.13199999999999
FY2035,proj_mand_ssi_timing_adj,87.064
FY2024,proj_mand_unemployment_timing_adj,35.277
FY2025,proj_mand_unemployment_timing_adj,43.156
FY2026,proj_mand_unemployment_timing_adj,46.904
FY2027,proj_mand_unemployment_timing_adj,48.618
FY2028,proj_mand_unemployment_timing_adj,50.016
FY2029,proj_mand_unemployment_timing_adj,51.252
FY2030,proj_mand_unemployment_timing_adj,52.607
FY2031,proj_mand_unemployment_timing_adj,52.779
FY2032,proj_mand_unemployment_timing_adj,54.479
FY2033,proj_mand_unemployment_timing_adj,56.115
FY2034,proj_mand_unemployment_timing_adj,57.764
FY2035,proj_mand_unemployment_timing_adj,59.441
FY2024,proj_mand_vet_income_security_timing_adj,174.71599999999998
FY2025,proj_mand_vet_income_security_timing_adj,188.207
FY2026,proj_mand_vet_income_security_timing_adj,201.524
FY2027,proj_mand_vet_income_security_timing_adj,214.725
FY2028,proj_mand_vet_income_security_timing_adj,227.759
FY2029,proj_mand_vet_income_security_timing_adj,239.407
FY2030,proj_mand_vet_income_security_timing_adj,248.33
FY2031,proj_mand_vet_income_security_timing_adj,259.015
FY2032,proj_mand_vet_income_security_timing_adj,270.273
FY2033,proj_mand_vet_income_security_timing_adj,281.81600000000003
FY2034,proj_mand_vet_income_security_timing_adj,293.704
FY2035,proj_mand_vet_income_security_timing_adj,306.00399999999996
FY2024,proj_mand_vet_other_timing_adj,11.869
FY2025,proj_mand_vet_other_timing_adj,19.127
FY2026,proj_mand_vet_other_timing_adj,17.247
FY2027,proj_mand_vet_other_timing_adj,18.125
FY2028,proj_mand_vet_other_timing_adj,18.935
FY2029,proj_mand_vet_other_timing_adj,19.548000000000002
FY2030,proj_mand_vet_other_timing_adj,20.112
FY2031,proj_mand_vet_other_timing_adj,20.715
FY2032,proj_mand_vet_other_timing_adj,21.668
FY2033,proj_mand_vet_other_timing_adj,22.683
FY2034,proj_mand_vet_other_timing_adj,23.727
FY2035,proj_mand_vet_other_timing_adj,24.968
FY2024,proj_mand_vet_toxic_exposures_timing_adj,19.457
FY2025,proj_mand_vet_toxic_exposures_timing_adj,23.598
FY2026,proj_mand_vet_toxic_exposures_timing_adj,28.352
FY2027,proj_mand_vet_toxic_exposures_timing_adj,32.072
FY2028,proj_mand_vet_toxic_exposures_timing_adj,36.555
FY2029,proj_mand_vet_toxic_exposures_timing_adj,40.732
FY2030,proj_mand_vet_toxic_exposures_timing_adj,45.569
FY2031,proj_mand_vet_toxic_exposures_timing_adj,50.065
FY2032,proj_mand_vet_toxic_exposures_timing_adj,54.579
FY2033,proj_mand_vet_toxic_exposures_timing_adj,59.004
FY2034,proj_mand_vet_toxic_exposures_timing_adj,63.263
FY2035,proj_mand_vet_toxic_exposures_timing_adj,67.175
FY2024,proj_mand_veterans_timing_adj,206.04199999999997
FY2025,proj_mand_veterans_timing_adj,230.93200000000002
FY2026,proj_mand_veterans_timing_adj,247.123
FY2027,proj_mand_veterans_timing_adj,264.922
FY2028,proj_mand_veterans_timing_adj,283.24899999999997
FY2029,proj_mand_veterans_timing_adj,299.687
FY2030,proj_mand_veterans_timing_adj,314.011
FY2031,proj_mand_veterans_timing_adj,329.79499999999996
FY2032,proj_mand_veterans_timing_adj,346.52000000000004
FY2033,proj_mand_veterans_timing_adj,363.50300000000004
FY2034,proj_mand_veterans_timing_adj,380.69399999999996
FY2035,proj_mand_veterans_timing_adj,398.147
FY2025,proj_medicare_deficit_contribution_gdp_share,-1.6580654227672444
FY2026,proj_medicare_deficit_contribution_gdp_share,-1.692806542161188
FY2025,proj_medicare_offsetting_receipts_gdp_share,-0.6744160542099861
FY2026,proj_medicare_offsetting_receipts_gdp_share,-0.6867227215186339
FY2025,proj_medicare_outlays_gdp_share,3.800907514879557
FY2026,proj_medicare_outlays_gdp_share,3.8784831209274016
FY2025,proj_medicare_revenues_gdp_share,1.4684260379023262
FY2026,proj_medicare_revenues_gdp_share,1.4989538572475796
FY2024,proj_offset_civil_service_timing_adj,-60.771
FY2025,proj_offset_civil_service_timing_adj,-63.556
FY2026,proj_offset_civil_service_timing_adj,-65.612
FY2027,proj_offset_civil_service_timing_adj,-67.877
FY2028,proj_offset_civil_service_timing_adj,-70.078
FY2029,proj_offset_civil_service_timing_adj,-72.126
FY2030,proj_offset_civil_service_timing_adj,-74.457
FY2031,proj_offset_civil_service_timing_adj,-76.768
FY2032,proj_offset_civil_service_timing_adj,-79.108
FY2033,proj_offset_civil_service_timing_adj,-81.495
FY2034,proj_offset_civil_service_timing_adj,-83.876
FY2035,proj_offset_civil_service_timing_adj,-86.279
FY2024,proj_offset_fannie_freddie_timing_adj,-6.328
FY2025,proj_offset_fannie_freddie_timing_adj,-6.58
FY2026,proj_offset_fannie_freddie_timing_adj,0.0
FY2027,proj_offset_fannie_freddie_timing_adj,0.0
FY2028,proj_offset_fannie_freddie_timing_adj,0.0
FY2029,proj_offset_fannie_freddie_timing_adj,0.0
FY2030,proj_offset_fannie_freddie_timing_adj,0.0
FY2031,proj_offset_fannie_freddie_timing_adj,0.0
FY2032,proj_offset_fannie_freddie_timing_adj,0.0
FY2033,proj_offset_fannie_freddie_timing_adj,0.0
FY2034,proj_offset_fannie_freddie_timing_adj,0.0
FY2035,proj_offset_fannie_freddie_timing_adj,0.0
FY2024,proj_offset_fed_employee_retire_timing_adj,-109.001
FY2025,proj_offset_fed_employee_retire_timing_adj,-109.44999999999999
FY2026,proj_offset_fed_employee_retire_timing_adj,-111.43699999999998
FY2027,proj_offset_fed_employee_retire_timing_adj,-115.145
FY2028,proj_offset_fed_employee_retire_timing_adj,-118.74900000000001
FY2029,proj_offset_fed_employee_retire_timing_adj,-122.185
FY2030,proj_offset_fed_employee_retire_timing_adj,-125.916
FY2031,proj_offset_fed_employee_retire_timing_adj,-129.649
FY2032,proj_offset_fed_employee_retire_timing_adj,-133.442
FY2033,proj_offset_fed_employee_retire_timing_adj,-137.332
FY2034,proj_offset_fed_employee_retire_timing_adj,-141.235
FY2035,proj_offset_fed_employee_retire_timing_adj,-145.188
FY2024,proj_offset_medicare_timing_adj,-178.534
FY2025,proj_offset_medicare_timing_adj,-203.243
FY2026,proj_offset_medicare_timing_adj,-215.228
FY2027,proj_offset_medicare_timing_adj,-232.969
FY2028,proj_offset_medicare_timing_adj,-249.576
FY2029,proj_offset_medicare_timing_adj,-267.287
FY2030,proj_offset_medicare_timing_adj,-288.754
FY2031,proj_offset_medicare_timing_adj,-311.095
FY2032,proj_offset_medicare_timing_adj,-335.343
FY2033,proj_offset_medicare_timing_adj,-362.637
FY2034,proj_offset_medicare_timing_adj,-388.753
FY2035,proj_offset_medicare_timing_adj,-413.142
FY2024,proj_offset_merhcf_timing_adj,-10.837
FY2025,proj_offset_merhcf_timing_adj,-11.37
FY2026,proj_offset_merhcf_timing_adj,-13.182
FY2027,proj_offset_merhcf_timing_adj,-13.808
FY2028,proj_offset_merhcf_timing_adj,-14.464
FY2029,proj_offset_merhcf_timing_adj,-15.151
FY2030,proj_offset_merhcf_timing_adj,-15.869
FY2031,proj_offset_merhcf_timing_adj,-16.625
FY2032,proj_offset_merhcf_timing_adj,-17.414
FY2033,proj_offset_merhcf_timing_adj,-18.241
FY2034,proj_offset_merhcf_timing_adj,-19.107
FY2035,proj_offset_merhcf_timing_adj,-20.014
FY2024,proj_offset_military_retire_timing_adj,-24.931
FY2025,proj_offset_military_retire_timing_adj,-22.526
FY2026,proj_offset_military_retire_timing_adj,-21.663
FY2027,proj_offset_military_retire_timing_adj,-22.324
FY2028,proj_offset_military_retire_timing_adj,-22.948
FY2029,proj_offset_military_retire_timing_adj,-23.553
FY2030,proj_offset_military_retire_timing_adj,-24.16
FY2031,proj_offset_military_retire_timing_adj,-24.773
FY2032,proj_offset_military_retire_timing_adj,-25.398
FY2033,proj_offset_military_retire_timing_adj,-26.05
FY2034,proj_offset_military_retire_timing_adj,-26.697
FY2035,proj_offset_military_retire_timing_adj,-27.348
FY2024,proj_offset_natural_resources_timing_adj,-18.841
FY2025,proj_offset_natural_resources_timing_adj,-18.722
FY2026,proj_offset_natural_resources_timing_adj,-19.211
FY2027,proj_offset_natural_resources_timing_adj,-19.629
FY2028,proj_offset_natural_resources_timing_adj,-19.495
FY2029,proj_offset_natural_resources_timing_adj,-20.016
FY2030,proj_offset_natural_resources_timing_adj,-20.208
FY2031,proj_offset_natural_resources_timing_adj,-20.523
FY2032,proj_offset_natural_resources_timing_adj,-20.715
FY2033,proj_offset_natural_resources_timing_adj,-21.038
FY2034,proj_offset_natural_resources_timing_adj,-21.696
FY2035,proj_offset_natural_resources_timing_adj,-22.131
FY2024,proj_offset_other_timing_adj,-30.387
FY2025,proj_offset_other_timing_adj,-33.09
FY2026,proj_offset_other_timing_adj,-35.539
FY2027,proj_offset_other_timing_adj,-34.907
FY2028,proj_offset_other_timing_adj,-34.715
FY2029,proj_offset_other_timing_adj,-34.594
FY2030,proj_offset_other_timing_adj,-40.942
FY2031,proj_offset_other_timing_adj,-41.994
FY2032,proj_offset_other_timing_adj,-28.752
FY2033,proj_offset_other_timing_adj,-28.552
FY2034,proj_offset_other_timing_adj,-28.68
FY2035,proj_offset_other_timing_adj,-29.153
FY2024,proj_offset_social_security_timing_adj,-23.299
FY2025,proj_offset_social_security_timing_adj,-23.368
FY2026,proj_offset_social_security_timing_adj,-24.162
FY2027,proj_offset_social_security_timing_adj,-24.944
FY2028,proj_offset_social_security_timing_adj,-25.723
FY2029,proj_offset_social_security_timing_adj,-26.506
FY2030,proj_offset_social_security_timing_adj,-27.299
FY2031,proj_offset_social_security_timing_adj,-28.108
FY2032,proj_offset_social_security_timing_adj,-28.936
FY2033,proj_offset_social_security_timing_adj,-29.787
FY2034,proj_offset_social_security_timing_adj,-30.662
FY2035,proj_offset_social_security_timing_adj,-31.561
FY2024,proj_outlays_discretionary,1809.797
FY2025,proj_outlays_discretionary,1847.89
FY2026,proj_outlays_discretionary,1896.956
FY2027,proj_outlays_discretionary,1950.844
FY2028,proj_outlays_discretionary,2002.4450000000002
FY2029,proj_outlays_discretionary,2032.8470000000002
FY2030,proj_outlays_discretionary,2085.8179999999998
FY2031,proj_outlays_discretionary,2130.285
FY2032,proj_outlays_discretionary,2174.697
FY2033,proj_outlays_discretionary,2229.409
FY2034,proj_outlays_discretionary,2271.3279999999995
FY2035,proj_outlays_discretionary,2315.1000000000004
FY2024,proj_outlays_discretionary_baseline,1809.797
FY2025,proj_outlays_discretionary_baseline,1847.89
FY2026,proj_outlays_discretionary_baseline,1896.956
FY2027,proj_outlays_discretionary_baseline,1950.844
FY2028,proj_outlays_discretionary_baseline,2002.445
FY2029,proj_outlays_discretionary_baseline,2032.847
FY2030,proj_outlays_discretionary_baseline,2085.818
FY2031,proj_outlays_discretionary_baseline,2130.285
FY2032,proj_outlays_discretionary_baseline,2174.697
FY2033,proj_outlays_discretionary_baseline,2229.409
FY2034,proj_outlays_discretionary_baseline,2271.328
FY2035,proj_outlays_discretionary_baseline,2315.1
FY2024,proj_outlays_discretionary_timing_adj,1814.887
FY2025,proj_outlays_discretionary_timing_adj,1847.89
FY2026,proj_outlays_discretionary_timing_adj,1896.956
FY2027,proj_outlays_discretionary_timing_adj,1950.844
FY2028,proj_outlays_discretionary_timing_adj,1996.855
FY2029,proj_outlays_discretionary_timing_adj,2038.437
FY2030,proj_outlays_discretionary_timing_adj,2085.818
FY2031,proj_outlays_discretionary_timing_adj,2130.285
FY2032,proj_outlays_discretionary_timing_adj,2174.697
FY2033,proj_outlays_discretionary_timing_adj,2223.009
FY2034,proj_outlays_discretionary_timing_adj,2271.158
FY2035,proj_outlays_discretionary_timing_adj,2321.67
FY2024,proj_outlays_discretionary_timing_adj_gdp_share,6.295532061949811
FY2025,proj_outlays_discretionary_timing_adj_gdp_share,6.131806174943743
FY2026,proj_outlays_discretionary_timing_adj_gdp_share,6.05257116602441
FY2027,proj_outlays_discretionary_timing_adj_gdp_share,5.995574168693729
FY2028,proj_outlays_discretionary_timing_adj_gdp_share,5.91406217028079
FY2029,proj_outlays_discretionary_timing_adj_gdp_share,5.816270699116515
FY2030,proj_outlays_discretionary_timing_adj_gdp_share,5.731254565688794
FY2031,proj_outlays_discretionary_timing_adj_gdp_share,5.636853421330571
FY2032,proj_outlays_discretionary_timing_adj_gdp_share,5.540285166490805
FY2033,proj_outlays_discretionary_timing_adj_gdp_share,5.452846255255212
FY2034,proj_outlays_discretionary_timing_adj_gdp_share,5.365307490934123
FY2035,proj_outlays_discretionary_timing_adj_gdp_share,5.284150157836922
FY2024,proj_outlays_mandatory,4059.5690000000004
FY2025,proj_outlays_mandatory,4227.993
FY2026,proj_outlays_mandatory,4386.366
FY2027,proj_outlays_mandatory,4595.697
FY2028,proj_outlays_mandatory,4852.2480000000005
FY2029,proj_outlays_mandatory,4948.089
FY2030,proj_outlays_mandatory,5275.851
FY2031,proj_outlays_mandatory,5519.653
FY2032,proj_outlays_mandatory,5788.33
FY2033,proj_outlays_mandatory,6207.862999999999
FY2034,proj_outlays_mandatory,6340.648999999999
FY2035,proj_outlays_mandatory,6465.112
FY2025,proj_outlays_mandatory_gdp_share,14.029641150186928
FY2026,proj_outlays_mandatory_gdp_share,13.99547083602879
FY2024,proj_outlays_mandatory_timing_adj,4129.592
FY2025,proj_outlays_mandatory_timing_adj,4227.993
FY2026,proj_outlays_mandatory_timing_adj,4386.366
FY2027,proj_outlays_mandatory_timing_adj,4595.697
FY2028,proj_outlays_mandatory_timing_adj,4741.914
FY2029,proj_outlays_mandatory_timing_adj,5058.423
FY2030,proj_outlays_mandatory_timing_adj,5275.851
FY2031,proj_outlays_mandatory_timing_adj,5519.653
FY2032,proj_outlays_mandatory_timing_adj,5788.33
FY2033,proj_outlays_mandatory_timing_adj,6058.17
FY2034,proj_outlays_mandatory_timing_adj,6329.68
FY2035,proj_outlays_mandatory_timing_adj,6625.774
FY2024,proj_outlays_mandatory_timing_adj_gdp_share,14.324847133056462
FY2025,proj_outlays_mandatory_timing_adj_gdp_share,14.029641150186928
FY2026,proj_outlays_mandatory_timing_adj_gdp_share,13.99547083602879
FY2027,proj_outlays_mandatory_timing_adj_gdp_share,14.124062313718197
FY2028,proj_outlays_mandatory_timing_adj_gdp_share,14.044071403344189
FY2029,proj_outlays_mandatory_timing_adj_gdp_share,14.433194392878987
FY2030,proj_outlays_mandatory_timing_adj_gdp_share,14.496588451937697
FY2031,proj_outlays_mandatory_timing_adj_gdp_share,14.605310978393762
FY2032,proj_outlays_mandatory_timing_adj_gdp_share,14.746421610805422
FY2033,proj_outlays_mandatory_timing_adj_gdp_share,14.860160079513607
FY2034,proj_outlays_mandatory_timing_adj_gdp_share,14.953023752295483
FY2035,proj_outlays_mandatory_timing_adj_gdp_share,15.080345065358888
FY2024,proj_outlays_net_interest,881.119
FY2025,proj_outlays_net_interest,952.261
FY2026,proj_outlays_net_interest,1010.276
FY2027,proj_outlays_net_interest,1075.238
FY2028,proj_outlays_net_interest,1164.485
FY2029,proj_outlays_net_interest,1247.23
FY2030,proj_outlays_net_interest,1327.549
FY2031,proj_outlays_net_interest,1416.982
FY2032,proj_outlays_net_interest,1513.903
FY2033,proj_outlays_net_interest,1604.542
FY2034,proj_outlays_net_interest,1693.559
FY2035,proj_outlays_net_interest,1782.585
FY2024,proj_outlays_net_interest_timing_adj,881.119
FY2025,proj_outlays_net_interest_timing_adj,952.261
FY2026,proj_outlays_net_interest_timing_adj,1010.276
FY2027,proj_outlays_net_interest_timing_adj,1075.238
FY2028,proj_outlays_net_interest_timing_adj,1164.485
FY2029,proj_outlays_net_interest_timing_adj,1247.23
FY2030,proj_outlays_net_interest_timing_adj,1327.549
FY2031,proj_outlays_net_interest_timing_adj,1416.982
FY2032,proj_outlays_net_interest_timing_adj,1513.903
FY2033,proj_outlays_net_interest_timing_adj,1604.542
FY2034,proj_outlays_net_interest_timing_adj,1693.559
FY2035,proj_outlays_net_interest_timing_adj,1782.585
FY2024,proj_outlays_net_interest_timing_adj_gdp_share,3.056450850600151
FY2025,proj_outlays_net_interest_timing_adj_gdp_share,3.1598633468215653
FY2026,proj_outlays_net_interest_timing_adj_gdp_share,3.2234629518694566
FY2027,proj_outlays_net_interest_timing_adj_gdp_share,3.3045539151248935
FY2028,proj_outlays_net_interest_timing_adj_gdp_share,3.4488416466691
FY2029,proj_outlays_net_interest_timing_adj_gdp_share,3.5587203843234265
FY2030,proj_outlays_net_interest_timing_adj_gdp_share,3.647739768007368
FY2031,proj_outlays_net_interest_timing_adj_gdp_share,3.7494137332159014
FY2032,proj_outlays_net_interest_timing_adj_gdp_share,3.8568381408563717
FY2033,proj_outlays_net_interest_timing_adj_gdp_share,3.935800905934123
FY2034,proj_outlays_net_interest_timing_adj_gdp_share,4.000806984383694
FY2035,proj_outlays_net_interest_timing_adj_gdp_share,4.057185908896496
FY2024,proj_outlays_off_budget,1320.301
FY2025,proj_outlays_off_budget,1425.01
FY2026,proj_outlays_off_budget,1509.306
FY2027,proj_outlays_off_budget,1592.642
FY2028,proj_outlays_off_budget,1694.234
FY2029,proj_outlays_off_budget,1794.647
FY2030,proj_outlays_off_budget,1898.472
FY2031,proj_outlays_off_budget,2006.937
FY2032,proj_outlays_off_budget,2120.251
FY2033,proj_outlays_off_budget,2232.856
FY2034,proj_outlays_off_budget,2333.552
FY2035,proj_outlays_off_budget,2436.489
FY2024,proj_outlays_on_budget,5430.183999999999
FY2025,proj_outlays_on_budget,5603.134
FY2026,proj_outlays_on_budget,5784.2919999999995
FY2027,proj_outlays_on_budget,6029.137000000001
FY2028,proj_outlays_on_budget,6324.944000000001
FY2029,proj_outlays_on_budget,6433.518999999999
FY2030,proj_outlays_on_budget,6790.746000000001
FY2031,proj_outlays_on_budget,7059.983
FY2032,proj_outlays_on_budget,7356.679
FY2033,proj_outlays_on_budget,7808.957999999999
FY2034,proj_outlays_on_budget,7971.983999999999
FY2035,proj_outlays_on_budget,8126.307999999999
FY2024,proj_outlays_total,6750.485
FY2025,proj_outlays_total,7028.144
FY2026,proj_outlays_total,7293.598
FY2027,proj_outlays_total,7621.779
FY2028,proj_outlays_total,8019.178000000001
FY2029,proj_outlays_total,8228.166
FY2030,proj_outlays_total,8689.218
FY2031,proj_outlays_total,9066.92
FY2032,proj_outlays_total,9476.93
FY2033,proj_outlays_total,10041.813999999998
FY2034,proj_outlays_total,10305.535999999998
FY2035,proj_outlays_total,10562.796999999999
FY2024,proj_outlays_total_timing_adj,6825.597999999999
FY2025,proj_outlays_total_timing_adj,7028.144
FY2026,proj_outlays_total_timing_adj,7293.598
FY2027,proj_outlays_total_timing_adj,7621.779
FY2028,proj_outlays_total_timing_adj,7903.254
FY2029,proj_outlays_total_timing_adj,8344.09
FY2030,proj_outlays_total_timing_adj,8689.218
FY2031,proj_outlays_total_timing_adj,9066.92
FY2032,proj_outlays_total_timing_adj,9476.93
FY2033,proj_outlays_total_timing_adj,9885.721
FY2034,proj_outlays_total_timing_adj,10294.396999999999
FY2035,proj_outlays_total_timing_adj,10730.028999999999
FY2024,proj_outlays_total_timing_adj_gdp_share,23.676830045606422
FY2025,proj_outlays_total_timing_adj_gdp_share,23.321310671952237
FY2026,proj_outlays_total_timing_adj_gdp_share,23.271504953922655
FY2027,proj_outlays_total_timing_adj_gdp_share,23.42419039753682
FY2028,proj_outlays_total_timing_adj_gdp_share,23.40697522029408
FY2029,proj_outlays_total_timing_adj_gdp_share,23.80818547631893
FY2030,proj_outlays_total_timing_adj_gdp_share,23.875582785633863
FY2031,proj_outlays_total_timing_adj_gdp_share,23.991578132940234
FY2032,proj_outlays_total_timing_adj_gdp_share,24.1435449181526
FY2033,proj_outlays_total_timing_adj_gdp_share,24.24880724070294
FY2034,proj_outlays_total_timing_adj_gdp_share,24.319138227613298
FY2035,proj_outlays_total_timing_adj_gdp_share,24.421681132092303
FY2024,proj_primary_deficit,-951.2619999999994
FY2025,proj_primary_deficit,-912.9900000000002
FY2026,proj_primary_deficit,-702.9819999999999
FY2027,proj_primary_deficit,-611.704
FY2028,proj_primary_deficit,-746.2910000000008
FY2029,proj_primary_deficit,-691.0379999999991
FY2030,proj_primary_deficit,-812.1720000000014
FY2031,proj_primary_deficit,-815.8039999999992
FY2032,proj_primary_deficit,-856.6790000000003
FY2033,proj_primary_deficit,-1032.7569999999982
FY2034,proj_primary_deficit,-903.6909999999991
FY2035,proj_primary_deficit,-748.7929999999988
FY2024,proj_primary_deficit_timing_adj,-1026.374999999999
FY2025,proj_primary_deficit_timing_adj,-912.9900000000007
FY2026,proj_primary_deficit_timing_adj,-702.982
FY2027,proj_primary_deficit_timing_adj,-611.7039999999997
FY2028,proj_primary_deficit_timing_adj,-630.3670000000002
FY2029,proj_primary_deficit_timing_adj,-806.9619999999995
FY2030,proj_primary_deficit_timing_adj,-812.1719999999996
FY2031,proj_primary_deficit_timing_adj,-815.8040000000001
FY2032,proj_primary_deficit_timing_adj,-856.6790000000001
FY2033,proj_primary_deficit_timing_adj,-876.6639999999998
FY2034,proj_primary_deficit_timing_adj,-892.5519999999997
FY2035,proj_primary_deficit_timing_adj,-916.0249999999996
FY2024,proj_primary_deficit_timing_adj_gdp_share,-3.560319028172956
FY2025,proj_primary_deficit_timing_adj_gdp_share,-3.029551390863034
FY2026,proj_primary_deficit_timing_adj_gdp_share,-2.2429874933494354
FY2027,proj_primary_deficit_timing_adj_gdp_share,-1.8799641085020773
FY2028,proj_primary_deficit_timing_adj_gdp_share,-1.8669505938555337
FY2029,proj_primary_deficit_timing_adj_gdp_share,-2.302504043980981
FY2030,proj_primary_deficit_timing_adj_gdp_share,-2.231625426151561
