date,variable,value
FY2034,proj_mand_child_nutrition_timing_adj,50.67
FY2035,proj_mand_child_nutrition_timing_adj,52.38
FY2036,proj_mand_child_nutrition_timing_adj,54.335
FY2025,proj_mand_chip,23.067
FY2026,proj_mand_chip,25.192
FY2027,proj_mand_chip,26.353
FY2028,proj_mand_chip,27.257
FY2029,proj_mand_chip,28.222
FY2030,proj_mand_chip,24.428
FY2031,proj_mand_chip,15.3
FY2032,proj_mand_chip,15.3
FY2033,proj_mand_chip,15.3
FY2034,proj_mand_chip,15.3
FY2035,proj_mand_chip,15.3
FY2036,proj_mand_chip,15.3
FY2025,proj_mand_chip_timing_adj,23.067
FY2026,proj_mand_chip_timing_adj,25.192
FY2027,proj_mand_chip_timing_adj,26.353
FY2028,proj_mand_chip_timing_adj,27.257
FY2029,proj_mand_chip_timing_adj,28.222
FY2030,proj_mand_chip_timing_adj,24.428
FY2031,proj_mand_chip_timing_adj,15.3
FY2032,proj_mand_chip_timing_adj,15.3
FY2033,proj_mand_chip_timing_adj,15.3
FY2034,proj_mand_chip_timing_adj,15.3
FY2035,proj_mand_chip_timing_adj,15.3
FY2036,proj_mand_chip_timing_adj,15.3
FY2025,proj_mand_defense,-1.081
FY2026,proj_mand_defense,33.54
FY2027,proj_mand_defense,43.985
FY2028,proj_mand_defense,29.392
FY2029,proj_mand_defense,21.996
FY2030,proj_mand_defense,12.25
FY2031,proj_mand_defense,6.862
FY2032,proj_mand_defense,1.651
FY2033,proj_mand_defense,3.93
FY2034,proj_mand_defense,3.388
FY2035,proj_mand_defense,-0.248
FY2036,proj_mand_defense,3.178
FY2025,proj_mand_defense_timing_adj,-1.081
FY2026,proj_mand_defense_timing_adj,33.54
FY2027,proj_mand_defense_timing_adj,43.985
FY2028,proj_mand_defense_timing_adj,29.392
FY2029,proj_mand_defense_timing_adj,21.996
FY2030,proj_mand_defense_timing_adj,12.25
FY2031,proj_mand_defense_timing_adj,6.862
FY2032,proj_mand_defense_timing_adj,1.651
FY2033,proj_mand_defense_timing_adj,3.93
FY2034,proj_mand_defense_timing_adj,3.388
FY2035,proj_mand_defense_timing_adj,-0.248
FY2036,proj_mand_defense_timing_adj,3.178
FY2025,proj_mand_deposit_insurance,-32.21
FY2026,proj_mand_deposit_insurance,-21.533
FY2027,proj_mand_deposit_insurance,-19.679
FY2028,proj_mand_deposit_insurance,-103.858
FY2029,proj_mand_deposit_insurance,-11.869
FY2030,proj_mand_deposit_insurance,-12.793
FY2031,proj_mand_deposit_insurance,-13.64
FY2032,proj_mand_deposit_insurance,-13.846
FY2033,proj_mand_deposit_insurance,-22.776
FY2034,proj_mand_deposit_insurance,-15.094
FY2035,proj_mand_deposit_insurance,-15.857
FY2036,proj_mand_deposit_insurance,-16.676
FY2025,proj_mand_deposit_insurance_timing_adj,-32.21
FY2026,proj_mand_deposit_insurance_timing_adj,-21.533
FY2027,proj_mand_deposit_insurance_timing_adj,-19.679
FY2028,proj_mand_deposit_insurance_timing_adj,-103.858
FY2029,proj_mand_deposit_insurance_timing_adj,-11.869
FY2030,proj_mand_deposit_insurance_timing_adj,-12.793
FY2031,proj_mand_deposit_insurance_timing_adj,-13.64
FY2032,proj_mand_deposit_insurance_timing_adj,-13.846
FY2033,proj_mand_deposit_insurance_timing_adj,-22.776
FY2034,proj_mand_deposit_insurance_timing_adj,-15.094
FY2035,proj_mand_deposit_insurance_timing_adj,-15.857
FY2036,proj_mand_deposit_insurance_timing_adj,-16.676
FY2025,proj_mand_eitc_child_credits,115.327
FY2026,proj_mand_eitc_child_credits,104.514
FY2027,proj_mand_eitc_child_credits,100.848
FY2028,proj_mand_eitc_child_credits,102.304
FY2029,proj_mand_eitc_child_credits,103.1
FY2030,proj_mand_eitc_child_credits,102.472
FY2031,proj_mand_eitc_child_credits,101.748
FY2032,proj_mand_eitc_child_credits,103.666
FY2033,proj_mand_eitc_child_credits,103.042
FY2034,proj_mand_eitc_child_credits,104.075
FY2035,proj_mand_eitc_child_credits,103.269
FY2036,proj_mand_eitc_child_credits,103.759
FY2025,proj_mand_eitc_child_credits_timing_adj,115.327
FY2026,proj_mand_eitc_child_credits_timing_adj,104.514
FY2027,proj_mand_eitc_child_credits_timing_adj,100.848
FY2028,proj_mand_eitc_child_credits_timing_adj,102.304
FY2029,proj_mand_eitc_child_credits_timing_adj,103.1
FY2030,proj_mand_eitc_child_credits_timing_adj,102.472
FY2031,proj_mand_eitc_child_credits_timing_adj,101.748
FY2032,proj_mand_eitc_child_credits_timing_adj,103.666
FY2033,proj_mand_eitc_child_credits_timing_adj,103.042
FY2034,proj_mand_eitc_child_credits_timing_adj,104.075
FY2035,proj_mand_eitc_child_credits_timing_adj,103.269
FY2036,proj_mand_eitc_child_credits_timing_adj,103.759
FY2025,proj_mand_excl_offsets,4537.46
FY2026,proj_mand_excl_offsets,4941.755
FY2027,proj_mand_excl_offsets,5195.987
FY2028,proj_mand_excl_offsets,5438.613
FY2029,proj_mand_excl_offsets,5528.156
FY2030,proj_mand_excl_offsets,5879.408
FY2031,proj_mand_excl_offsets,6123.03
FY2032,proj_mand_excl_offsets,6399.297
FY2033,proj_mand_excl_offsets,6867.395
FY2034,proj_mand_excl_offsets,7049.705
FY2035,proj_mand_excl_offsets,7186.085
FY2036,proj_mand_excl_offsets,7702.864
FY2025,proj_mand_excl_offsets_timing_adj,4537.46
FY2026,proj_mand_excl_offsets_timing_adj,4941.755
FY2027,proj_mand_excl_offsets_timing_adj,5195.987
FY2028,proj_mand_excl_offsets_timing_adj,5320.610000000001
FY2029,proj_mand_excl_offsets_timing_adj,5646.159
FY2030,proj_mand_excl_offsets_timing_adj,5879.408
FY2031,proj_mand_excl_offsets_timing_adj,6123.03
FY2032,proj_mand_excl_offsets_timing_adj,6399.297
FY2033,proj_mand_excl_offsets_timing_adj,6707.853
FY2034,proj_mand_excl_offsets_timing_adj,7037.719
FY2035,proj_mand_excl_offsets_timing_adj,7357.613
FY2036,proj_mand_excl_offsets_timing_adj,7702.864
FY2025,proj_mand_family_support,37.692
FY2026,proj_mand_family_support,36.776
FY2027,proj_mand_family_support,36.601
FY2028,proj_mand_family_support,36.9
FY2029,proj_mand_family_support,37.432
FY2030,proj_mand_family_support,37.897
FY2031,proj_mand_family_support,38.311
FY2032,proj_mand_family_support,38.744
FY2033,proj_mand_family_support,39.195
FY2034,proj_mand_family_support,39.676
FY2035,proj_mand_family_support,40.173
FY2036,proj_mand_family_support,40.65
FY2025,proj_mand_family_support_timing_adj,37.692
FY2026,proj_mand_family_support_timing_adj,36.776
FY2027,proj_mand_family_support_timing_adj,36.601
FY2028,proj_mand_family_support_timing_adj,36.9
FY2029,proj_mand_family_support_timing_adj,37.432
FY2030,proj_mand_family_support_timing_adj,37.897
FY2031,proj_mand_family_support_timing_adj,38.311
FY2032,proj_mand_family_support_timing_adj,38.744
FY2033,proj_mand_family_support_timing_adj,39.195
FY2034,proj_mand_family_support_timing_adj,39.676
FY2035,proj_mand_family_support_timing_adj,40.173
FY2036,proj_mand_family_support_timing_adj,40.65
FY2025,proj_mand_fannie_freddie,0.0
FY2026,proj_mand_fannie_freddie,0.0
FY2027,proj_mand_fannie_freddie,3.936
FY2028,proj_mand_fannie_freddie,4.383
FY2029,proj_mand_fannie_freddie,5.371
FY2030,proj_mand_fannie_freddie,6.713
FY2031,proj_mand_fannie_freddie,7.656
FY2032,proj_mand_fannie_freddie,7.981
FY2033,proj_mand_fannie_freddie,10.48
FY2034,proj_mand_fannie_freddie,11.154
FY2035,proj_mand_fannie_freddie,12.142
FY2036,proj_mand_fannie_freddie,12.92
FY2025,proj_mand_fannie_freddie_timing_adj,0.0
FY2026,proj_mand_fannie_freddie_timing_adj,0.0
FY2027,proj_mand_fannie_freddie_timing_adj,3.936
FY2028,proj_mand_fannie_freddie_timing_adj,4.383
FY2029,proj_mand_fannie_freddie_timing_adj,5.371
FY2030,proj_mand_fannie_freddie_timing_adj,6.713
FY2031,proj_mand_fannie_freddie_timing_adj,7.656
FY2032,proj_mand_fannie_freddie_timing_adj,7.981
FY2033,proj_mand_fannie_freddie_timing_adj,10.48
FY2034,proj_mand_fannie_freddie_timing_adj,11.154
FY2035,proj_mand_fannie_freddie_timing_adj,12.142
FY2036,proj_mand_fannie_freddie_timing_adj,12.92
FY2026,proj_mand_growth_medicaid,707.865
FY2036,proj_mand_growth_medicaid,980.505
FY2026,proj_mand_growth_medicare,1286.868
FY2036,proj_mand_growth_medicare,2420.866
FY2026,proj_mand_growth_other,759.411
FY2036,proj_mand_growth_other,802.186
FY2026,proj_mand_growth_premium_tax_credits,100.239
FY2036,proj_mand_growth_premium_tax_credits,131.672
FY2026,proj_mand_growth_retirement,196.966
FY2036,proj_mand_growth_retirement,258.568
FY2026,proj_mand_growth_social_security,1659.332
FY2036,proj_mand_growth_social_security,2739.389
FY2026,proj_mand_growth_veterans,231.074
FY2036,proj_mand_growth_veterans,369.678
FY2025,proj_mand_health_care,2011.656
FY2026,proj_mand_health_care,2132.261
FY2027,proj_mand_health_care,2218.852
FY2028,proj_mand_health_care,2394.864
FY2029,proj_mand_health_care,2344.505
FY2030,proj_mand_health_care,2550.161
FY2031,proj_mand_health_care,2683.127
FY2032,proj_mand_health_care,2835.607
FY2033,proj_mand_health_care,3133.569
FY2034,proj_mand_health_care,3205.392
FY2035,proj_mand_health_care,3251.579
FY2036,proj_mand_health_care,3566.299
FY2026,proj_mand_health_care_gdp_share,5.982
FY2027,proj_mand_health_care_gdp_share,5.959
FY2025,proj_mand_health_care_timing_adj,2011.656
FY2026,proj_mand_health_care_timing_adj,2132.261
FY2027,proj_mand_health_care_timing_adj,2218.852
FY2028,proj_mand_health_care_timing_adj,2313.248
FY2029,proj_mand_health_care_timing_adj,2426.1210000000005
FY2030,proj_mand_health_care_timing_adj,2550.1609999999996
FY2031,proj_mand_health_care_timing_adj,2683.1270000000004
FY2032,proj_mand_health_care_timing_adj,2835.6070000000004
FY2033,proj_mand_health_care_timing_adj,3016.444
FY2034,proj_mand_health_care_timing_adj,3197.2480000000005
FY2035,proj_mand_health_care_timing_adj,3376.848
FY2036,proj_mand_health_care_timing_adj,3566.2990000000004
FY2025,proj_mand_higher_education,-76.338
FY2026,proj_mand_higher_education,17.537
FY2027,proj_mand_higher_education,20.946
FY2028,proj_mand_higher_education,11.816
FY2029,proj_mand_higher_education,11.463
FY2030,proj_mand_higher_education,11.652
FY2031,proj_mand_higher_education,11.894
FY2032,proj_mand_higher_education,12.17
FY2033,proj_mand_higher_education,12.502
FY2034,proj_mand_higher_education,12.725
FY2035,proj_mand_higher_education,12.907
FY2036,proj_mand_higher_education,13.073
FY2025,proj_mand_higher_education_timing_adj,-76.338
FY2026,proj_mand_higher_education_timing_adj,17.537
FY2027,proj_mand_higher_education_timing_adj,20.946
FY2028,proj_mand_higher_education_timing_adj,11.816
FY2029,proj_mand_higher_education_timing_adj,11.463
FY2030,proj_mand_higher_education_timing_adj,11.652
FY2031,proj_mand_higher_education_timing_adj,11.894
FY2032,proj_mand_higher_education_timing_adj,12.17
FY2033,proj_mand_higher_education_timing_adj,12.502
FY2034,proj_mand_higher_education_timing_adj,12.725
FY2035,proj_mand_higher_education_timing_adj,12.907
FY2036,proj_mand_higher_education_timing_adj,13.073
FY2025,proj_mand_incl_offsets,4167.623
FY2026,proj_mand_incl_offsets,4529.339
FY2027,proj_mand_incl_offsets,4783.047
FY2028,proj_mand_incl_offsets,5004.548
FY2029,proj_mand_incl_offsets,5066.604
FY2030,proj_mand_incl_offsets,5375.172
FY2031,proj_mand_incl_offsets,5582.391
FY2032,proj_mand_incl_offsets,5835.417
FY2033,proj_mand_incl_offsets,6276.865
FY2034,proj_mand_incl_offsets,6436.662
FY2035,proj_mand_incl_offsets,6544.534
FY2036,proj_mand_incl_offsets,7027.798
FY2025,proj_mand_incl_offsets_timing_adj,4167.623
FY2026,proj_mand_incl_offsets_timing_adj,4529.339
FY2027,proj_mand_incl_offsets_timing_adj,4783.047
FY2028,proj_mand_incl_offsets_timing_adj,4886.545
FY2029,proj_mand_incl_offsets_timing_adj,5184.607
FY2030,proj_mand_incl_offsets_timing_adj,5375.172
FY2031,proj_mand_incl_offsets_timing_adj,5582.391
FY2032,proj_mand_incl_offsets_timing_adj,5835.417
FY2033,proj_mand_incl_offsets_timing_adj,6117.322999999999
FY2034,proj_mand_incl_offsets_timing_adj,6424.676
FY2035,proj_mand_incl_offsets_timing_adj,6716.062
FY2036,proj_mand_incl_offsets_timing_adj,7027.798
FY2025,proj_mand_income_security,397.425
FY2026,proj_mand_income_security,389.09
FY2027,proj_mand_income_security,389.067
FY2028,proj_mand_income_security,397.755
FY2029,proj_mand_income_security,393.372
FY2030,proj_mand_income_security,404.541
FY2031,proj_mand_income_security,411.167
FY2032,proj_mand_income_security,420.87
FY2033,proj_mand_income_security,434.134
FY2034,proj_mand_income_security,436.146
FY2035,proj_mand_income_security,435.381
FY2036,proj_mand_income_security,450.77
FY2025,proj_mand_income_security_timing_adj,397.425
FY2026,proj_mand_income_security_timing_adj,389.09000000000003
FY2027,proj_mand_income_security_timing_adj,389.067
FY2028,proj_mand_income_security_timing_adj,392.105
FY2029,proj_mand_income_security_timing_adj,399.02200000000005
FY2030,proj_mand_income_security_timing_adj,404.541
FY2031,proj_mand_income_security_timing_adj,411.16700000000003
FY2032,proj_mand_income_security_timing_adj,420.87
FY2033,proj_mand_income_security_timing_adj,427.543
FY2034,proj_mand_income_security_timing_adj,435.689
FY2035,proj_mand_income_security_timing_adj,442.429
FY2036,proj_mand_income_security_timing_adj,450.77
FY2025,proj_mand_medicaid,668.134
FY2026,proj_mand_medicaid,707.865
FY2027,proj_mand_medicaid,726.198
FY2028,proj_mand_medicaid,746.038
FY2029,proj_mand_medicaid,753.511
FY2030,proj_mand_medicaid,776.778
FY2031,proj_mand_medicaid,803.767
FY2032,proj_mand_medicaid,833.971
FY2033,proj_mand_medicaid,870.449
FY2034,proj_mand_medicaid,905.377
FY2035,proj_mand_medicaid,941.145
FY2036,proj_mand_medicaid,980.505
FY2025,proj_mand_medicaid_gdp_share,2.201
FY2026,proj_mand_medicaid_gdp_share,2.219
FY2027,proj_mand_medicaid_gdp_share,2.18
FY2028,proj_mand_medicaid_gdp_share,2.152
FY2029,proj_mand_medicaid_gdp_share,2.093
FY2030,proj_mand_medicaid_gdp_share,2.077
FY2031,proj_mand_medicaid_gdp_share,2.071
FY2032,proj_mand_medicaid_gdp_share,2.071
FY2033,proj_mand_medicaid_gdp_share,2.083
FY2034,proj_mand_medicaid_gdp_share,2.087
FY2035,proj_mand_medicaid_gdp_share,2.091
FY2036,proj_mand_medicaid_gdp_share,2.099
FY2025,proj_mand_medicaid_timing_adj,668.134
FY2026,proj_mand_medicaid_timing_adj,707.865
FY2027,proj_mand_medicaid_timing_adj,726.198
FY2028,proj_mand_medicaid_timing_adj,746.038
FY2029,proj_mand_medicaid_timing_adj,753.511
FY2030,proj_mand_medicaid_timing_adj,776.778
FY2031,proj_mand_medicaid_timing_adj,803.767
FY2032,proj_mand_medicaid_timing_adj,833.971
FY2033,proj_mand_medicaid_timing_adj,870.449
FY2034,proj_mand_medicaid_timing_adj,905.377
FY2035,proj_mand_medicaid_timing_adj,941.145
FY2036,proj_mand_medicaid_timing_adj,980.505
FY2025,proj_mand_medicare,1179.972
FY2026,proj_mand_medicare,1286.868
FY2027,proj_mand_medicare,1373.623
FY2028,proj_mand_medicare,1533.279
FY2029,proj_mand_medicare,1470.2
FY2030,proj_mand_medicare,1648.614
FY2031,proj_mand_medicare,1752.64
FY2032,proj_mand_medicare,1866.597
FY2033,proj_mand_medicare,2122.822
FY2034,proj_mand_medicare,2153.252
FY2035,proj_mand_medicare,2154.893
FY2036,proj_mand_medicare,2420.866
FY2025,proj_mand_medicare_gdp_share,3.886
FY2026,proj_mand_medicare_gdp_share,4.034
FY2027,proj_mand_medicare_gdp_share,4.123
FY2028,proj_mand_medicare_gdp_share,4.423
FY2029,proj_mand_medicare_gdp_share,4.083
FY2030,proj_mand_medicare_gdp_share,4.409
FY2031,proj_mand_medicare_gdp_share,4.516
FY2032,proj_mand_medicare_gdp_share,4.634
FY2033,proj_mand_medicare_gdp_share,5.079
FY2034,proj_mand_medicare_gdp_share,4.964
FY2035,proj_mand_medicare_gdp_share,4.787
FY2036,proj_mand_medicare_gdp_share,5.183
FY2025,proj_mand_medicare_timing_adj,1179.972
FY2026,proj_mand_medicare_timing_adj,1286.868
FY2027,proj_mand_medicare_timing_adj,1373.623
FY2028,proj_mand_medicare_timing_adj,1451.663
FY2029,proj_mand_medicare_timing_adj,1551.816
FY2030,proj_mand_medicare_timing_adj,1648.614
FY2031,proj_mand_medicare_timing_adj,1752.64
FY2032,proj_mand_medicare_timing_adj,1866.597
FY2033,proj_mand_medicare_timing_adj,2005.697
FY2034,proj_mand_medicare_timing_adj,2145.108
FY2035,proj_mand_medicare_timing_adj,2280.162
FY2036,proj_mand_medicare_timing_adj,2420.866
FY2025,proj_mand_merhcf,12.953
FY2026,proj_mand_merhcf,13.604
FY2027,proj_mand_merhcf,14.285
FY2028,proj_mand_merhcf,14.9
FY2029,proj_mand_merhcf,15.562
FY2030,proj_mand_merhcf,16.217
FY2031,proj_mand_merhcf,16.913
FY2032,proj_mand_merhcf,17.578
FY2033,proj_mand_merhcf,18.265
FY2034,proj_mand_merhcf,18.943
FY2035,proj_mand_merhcf,19.607
FY2036,proj_mand_merhcf,20.272
FY2025,proj_mand_merhcf_timing_adj,12.953
FY2026,proj_mand_merhcf_timing_adj,13.604
FY2027,proj_mand_merhcf_timing_adj,14.285
FY2028,proj_mand_merhcf_timing_adj,14.9
FY2029,proj_mand_merhcf_timing_adj,15.562
FY2030,proj_mand_merhcf_timing_adj,16.217
FY2031,proj_mand_merhcf_timing_adj,16.913
FY2032,proj_mand_merhcf_timing_adj,17.578
FY2033,proj_mand_merhcf_timing_adj,18.265
FY2034,proj_mand_merhcf_timing_adj,18.943
FY2035,proj_mand_merhcf_timing_adj,19.607
FY2036,proj_mand_merhcf_timing_adj,20.272
FY2025,proj_mand_offsetting_receipts,-369.837
FY2026,proj_mand_offsetting_receipts,-412.416
FY2027,proj_mand_offsetting_receipts,-412.94
FY2028,proj_mand_offsetting_receipts,-434.065
FY2029,proj_mand_offsetting_receipts,-461.552
FY2030,proj_mand_offsetting_receipts,-504.236
FY2031,proj_mand_offsetting_receipts,-540.639
FY2032,proj_mand_offsetting_receipts,-563.88
FY2033,proj_mand_offsetting_receipts,-590.53
FY2034,proj_mand_offsetting_receipts,-613.043
FY2035,proj_mand_offsetting_receipts,-641.551
FY2036,proj_mand_offsetting_receipts,-675.066
FY2025,proj_mand_offsetting_receipts_gdp_share,-1.218
FY2026,proj_mand_offsetting_receipts_gdp_share,-1.293
FY2027,proj_mand_offsetting_receipts_gdp_share,-1.239
FY2028,proj_mand_offsetting_receipts_gdp_share,-1.252
FY2029,proj_mand_offsetting_receipts_gdp_share,-1.282
FY2030,proj_mand_offsetting_receipts_gdp_share,-1.349
FY2031,proj_mand_offsetting_receipts_gdp_share,-1.393
FY2032,proj_mand_offsetting_receipts_gdp_share,-1.4
FY2033,proj_mand_offsetting_receipts_gdp_share,-1.413
FY2034,proj_mand_offsetting_receipts_gdp_share,-1.413
FY2035,proj_mand_offsetting_receipts_gdp_share,-1.425
FY2036,proj_mand_offsetting_receipts_gdp_share,-1.445
FY2025,proj_mand_offsetting_receipts_timing_adj,-369.837
FY2026,proj_mand_offsetting_receipts_timing_adj,-412.416
FY2027,proj_mand_offsetting_receipts_timing_adj,-412.94
FY2028,proj_mand_offsetting_receipts_timing_adj,-434.065
FY2029,proj_mand_offsetting_receipts_timing_adj,-461.552
FY2030,proj_mand_offsetting_receipts_timing_adj,-504.236
FY2031,proj_mand_offsetting_receipts_timing_adj,-540.639
FY2032,proj_mand_offsetting_receipts_timing_adj,-563.88
FY2033,proj_mand_offsetting_receipts_timing_adj,-590.53
FY2034,proj_mand_offsetting_receipts_timing_adj,-613.043
FY2035,proj_mand_offsetting_receipts_timing_adj,-641.551
FY2036,proj_mand_offsetting_receipts_timing_adj,-675.066
FY2025,proj_mand_other,1114.045
FY2026,proj_mand_other,1281.08
FY2027,proj_mand_other,1327.183
FY2028,proj_mand_other,1284.18
FY2029,proj_mand_other,1325.904
FY2030,proj_mand_other,1371.247
FY2031,proj_mand_other,1376.847
FY2032,proj_mand_other,1400.39
FY2033,proj_mand_other,1465.553
FY2034,proj_mand_other,1471.668
FY2035,proj_mand_other,1458.202
FY2036,proj_mand_other,1554.953
FY2025,proj_mand_other_gdp_share,3.669
FY2026,proj_mand_other_gdp_share,2.994
FY2027,proj_mand_other_gdp_share,3.088
FY2028,proj_mand_other_gdp_share,3.704
FY2029,proj_mand_other_gdp_share,3.682
FY2030,proj_mand_other_gdp_share,3.667
FY2031,proj_mand_other_gdp_share,3.547
FY2032,proj_mand_other_gdp_share,3.477
FY2033,proj_mand_other_gdp_share,3.506
FY2034,proj_mand_other_gdp_share,3.393
FY2035,proj_mand_other_gdp_share,3.24
FY2036,proj_mand_other_gdp_share,3.329
FY2025,proj_mand_other_programs,145.406
FY2026,proj_mand_other_programs,124.586
FY2027,proj_mand_other_programs,117.325
FY2028,proj_mand_other_programs,116.912
FY2029,proj_mand_other_programs,111.546
FY2030,proj_mand_other_programs,99.049
FY2031,proj_mand_other_programs,89.274
FY2032,proj_mand_other_programs,78.014
FY2033,proj_mand_other_programs,73.059
FY2034,proj_mand_other_programs,68.836
FY2035,proj_mand_other_programs,65.306
FY2036,proj_mand_other_programs,64.665
FY2025,proj_mand_other_programs_timing_adj,145.406
FY2026,proj_mand_other_programs_timing_adj,124.58599999999998
FY2027,proj_mand_other_programs_timing_adj,117.32499999999996
FY2028,proj_mand_other_programs_timing_adj,116.912
FY2029,proj_mand_other_programs_timing_adj,111.54599999999999
FY2030,proj_mand_other_programs_timing_adj,99.04899999999999
FY2031,proj_mand_other_programs_timing_adj,89.274
FY2032,proj_mand_other_programs_timing_adj,78.01400000000001
FY2033,proj_mand_other_programs_timing_adj,73.059
FY2034,proj_mand_other_programs_timing_adj,68.83599999999998
FY2035,proj_mand_other_programs_timing_adj,65.306
FY2036,proj_mand_other_programs_timing_adj,64.665
FY2025,proj_mand_other_subtotal,91.867
FY2026,proj_mand_other_subtotal,235.277
FY2027,proj_mand_other_subtotal,268.84
FY2028,proj_mand_other_subtotal,163.306
FY2029,proj_mand_other_subtotal,239.861
FY2030,proj_mand_other_subtotal,214.784
FY2031,proj_mand_other_subtotal,191.516
FY2032,proj_mand_other_subtotal,170.506
FY2033,proj_mand_other_subtotal,153.413
FY2034,proj_mand_other_subtotal,156.652
FY2035,proj_mand_other_subtotal,149.54
FY2036,proj_mand_other_subtotal,153.397
FY2025,proj_mand_other_subtotal_timing_adj,91.867
FY2026,proj_mand_other_subtotal_timing_adj,235.277
FY2027,proj_mand_other_subtotal_timing_adj,268.84
FY2028,proj_mand_other_subtotal_timing_adj,163.306
FY2029,proj_mand_other_subtotal_timing_adj,239.861
FY2030,proj_mand_other_subtotal_timing_adj,214.784
FY2031,proj_mand_other_subtotal_timing_adj,191.516
FY2032,proj_mand_other_subtotal_timing_adj,170.506
FY2033,proj_mand_other_subtotal_timing_adj,153.413
FY2034,proj_mand_other_subtotal_timing_adj,156.652
FY2035,proj_mand_other_subtotal_timing_adj,149.54
FY2036,proj_mand_other_subtotal_timing_adj,153.397
FY2025,proj_mand_premium_tax_credits,140.483
FY2026,proj_mand_premium_tax_credits,112.336
FY2027,proj_mand_premium_tax_credits,92.678
FY2028,proj_mand_premium_tax_credits,88.29
FY2029,proj_mand_premium_tax_credits,92.572
FY2030,proj_mand_premium_tax_credits,100.341
FY2031,proj_mand_premium_tax_credits,111.42
FY2032,proj_mand_premium_tax_credits,119.739
FY2033,proj_mand_premium_tax_credits,124.998
FY2034,proj_mand_premium_tax_credits,131.463
FY2035,proj_mand_premium_tax_credits,140.241
FY2036,proj_mand_premium_tax_credits,149.628
FY2025,proj_mand_premium_tax_credits_timing_adj,140.483
FY2026,proj_mand_premium_tax_credits_timing_adj,112.336
FY2027,proj_mand_premium_tax_credits_timing_adj,92.678
FY2028,proj_mand_premium_tax_credits_timing_adj,88.29
FY2029,proj_mand_premium_tax_credits_timing_adj,92.572
FY2030,proj_mand_premium_tax_credits_timing_adj,100.341
FY2031,proj_mand_premium_tax_credits_timing_adj,111.42
FY2032,proj_mand_premium_tax_credits_timing_adj,119.739
FY2033,proj_mand_premium_tax_credits_timing_adj,124.998
FY2034,proj_mand_premium_tax_credits_timing_adj,131.463
FY2035,proj_mand_premium_tax_credits_timing_adj,140.241
FY2036,proj_mand_premium_tax_credits_timing_adj,149.628
FY2025,proj_mand_retire_civilian,129.466
FY2026,proj_mand_retire_civilian,135.452
FY2027,proj_mand_retire_civilian,140.08
FY2028,proj_mand_retire_civilian,144.458
FY2029,proj_mand_retire_civilian,148.262
FY2030,proj_mand_retire_civilian,152.317
FY2031,proj_mand_retire_civilian,156.284
FY2032,proj_mand_retire_civilian,162.194
FY2033,proj_mand_retire_civilian,168.256
FY2034,proj_mand_retire_civilian,172.664
FY2035,proj_mand_retire_civilian,177.201
FY2036,proj_mand_retire_civilian,182.159
FY2025,proj_mand_retire_civilian_timing_adj,129.466
FY2026,proj_mand_retire_civilian_timing_adj,135.452
FY2027,proj_mand_retire_civilian_timing_adj,140.08
FY2028,proj_mand_retire_civilian_timing_adj,144.458
FY2029,proj_mand_retire_civilian_timing_adj,148.262
FY2030,proj_mand_retire_civilian_timing_adj,152.317
FY2031,proj_mand_retire_civilian_timing_adj,156.284
FY2032,proj_mand_retire_civilian_timing_adj,162.194
FY2033,proj_mand_retire_civilian_timing_adj,168.256
FY2034,proj_mand_retire_civilian_timing_adj,172.664
FY2035,proj_mand_retire_civilian_timing_adj,177.201
FY2036,proj_mand_retire_civilian_timing_adj,182.159
FY2025,proj_mand_retire_military,80.465
FY2026,proj_mand_retire_military,83.0
FY2027,proj_mand_retire_military,86.1
FY2028,proj_mand_retire_military,95.7
FY2029,proj_mand_retire_military,85.3
FY2030,proj_mand_retire_military,94.7
FY2031,proj_mand_retire_military,97.6
FY2032,proj_mand_retire_military,100.5
FY2033,proj_mand_retire_military,111.0
FY2034,proj_mand_retire_military,107.5
FY2035,proj_mand_retire_military,101.5
FY2036,proj_mand_retire_military,113.0
FY2025,proj_mand_retire_military_timing_adj,80.465
FY2026,proj_mand_retire_military_timing_adj,83.0
FY2027,proj_mand_retire_military_timing_adj,86.1
FY2028,proj_mand_retire_military_timing_adj,89.1
FY2029,proj_mand_retire_military_timing_adj,91.9
FY2030,proj_mand_retire_military_timing_adj,94.7
FY2031,proj_mand_retire_military_timing_adj,97.6
FY2032,proj_mand_retire_military_timing_adj,100.5
FY2033,proj_mand_retire_military_timing_adj,103.6
FY2034,proj_mand_retire_military_timing_adj,106.6
FY2035,proj_mand_retire_military_timing_adj,109.8
FY2036,proj_mand_retire_military_timing_adj,113.0
FY2025,proj_mand_retirement,209.931
FY2026,proj_mand_retirement,218.452
FY2027,proj_mand_retirement,226.18
FY2028,proj_mand_retirement,240.158
FY2029,proj_mand_retirement,233.562
FY2030,proj_mand_retirement,247.017
FY2031,proj_mand_retirement,253.884
FY2032,proj_mand_retirement,262.694
FY2033,proj_mand_retirement,279.256
FY2034,proj_mand_retirement,280.164
FY2035,proj_mand_retirement,278.701
FY2036,proj_mand_retirement,295.159
FY2025,proj_mand_retirement_timing_adj,209.931
FY2026,proj_mand_retirement_timing_adj,218.452
FY2027,proj_mand_retirement_timing_adj,226.18
FY2028,proj_mand_retirement_timing_adj,233.558
FY2029,proj_mand_retirement_timing_adj,240.162
